run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,4,2,1,1,time_limit,94892032,0.08837509155273438,60195,60.195,1576952,1.5038986206054688,382.871414,23039,322982238.25743043,316669952,459276288,1010827264,1551892480,65.4981790613383,1,raw/103__rand_write_4k__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,4,2,1,1,time_limit,9698279424,9.0322265625,60278,60.278,161212472,153.74419403076172,151.616489,9121,812061176.4973485,826277888,918552576,1115684864,1166016512,65.60053684748709,1,raw/103__seq_read__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,4,2,1,1,time_limit,10207887360,9.5068359375,60215,60.215,169635839,161.77734279632568,159.650189,9607,771799307.2749525,801112064,843055104,1367343104,1451229184,65.55213635414839,1,raw/103__seq_write__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,4,2,1,1,time_limit,2310275072,2.151611328125,60290,60.29,38342600,36.56635284423828,290.40648,17498,425705713.46290493,396361728,792723456,1098907648,1468006400,65.59956312552094,1,raw/103__rand_read_128k__r2/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_write_4k,randwrite,4k,4,3,1,1,time_limit,95268864,0.08872604370117188,60176,60.176,1583820,1.5104484558105469,384.54740300000003,23131,321629445.41870975,316669952,463470592,910163968,1417674752,65.49902624450624,1,raw/103__rand_write_4k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,4,3,1,1,time_limit,9809428480,9.1357421875,60340,60.34,162903752,155.35712432861328,153.23137599999998,9227,803346003.3981451,843055104,918552576,952107008,1035993088,65.70042916946113,1,raw/103__seq_read__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_write,write,1m,4,3,1,1,time_limit,10182721536,9.4833984375,60237,60.237,169100640,161.26693725585938,159.141276,9583,773861491.837436,792723456,834666496,1384120320,1551892480,65.60191913880408,1,raw/103__seq_write__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_128k,randread,128k,4,3,1,1,time_limit,2299002880,2.14111328125,60270,60.27,38163745,36.39578342437744,289.041468,17412,427589250.45664907,400556032,809500672,1098907648,1669332992,65.59890534542501,1,raw/103__rand_read_128k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,rand_read_4k,randread,4k,4,3,1,1,time_limit,94978048,0.0884552001953125,60191,60.191,1578723,1.5055875778198242,383.303362,23060,322756231.5021265,304087040,616562688,851443712,1233125376,65.49854749254882,1,raw/103__rand_read_4k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,103,hdd,/dev/sdd1,/mnt/hdd4,seq_read,read,1m,4,4,1,1,time_limit,9814671360,9.140625,60345,60.345,162960234,155.41098976135254,153.285704,9232,803633245.8605639,834666496,901775360,926941184,1098907648,65.70200340263546,1,raw/103__seq_read__r4/attempt-1
